,feature_importance
ETL_additives_compounds_NbCl5,1.9503421186818855e-06
Perovskite_pl_max_767,1.9488910027889196e-06
ETL_stack_sequence_B2Pin2,1.9485896503928088e-06
HTL_stack_sequence_OMeTPA-TPA,1.947987339931861e-06
HTL_stack_sequence_DPA-QA-DPA,1.947289999646556e-06
HTL_stack_sequence_NiO-nanowalls,1.9470179647079058e-06
Perovskite_deposition_thermal_annealing_temperature_450.0,1.9463325224735714e-06
ETL_deposition_reaction_solutions_concentrations_2_wt%,1.9449776899369623e-06
HTL_deposition_reaction_solutions_concentrations_9.1_mg/ml;_72.3_mg/ml;_0.029_ml/ml,1.944767685245974e-06
Perovskite_deposition_solvents_mixing_ratios_0.3;_8;_2,1.9434494561419286e-06
HTL_stack_sequence_Me-QTPA,1.941132955521654e-06
ETL_stack_sequence_HATNASOC7-Cs,1.9408625467574095e-06
Perovskite_additives_compounds_MXene,1.9407361498755615e-06
Perovskite_composition_c_ions_coefficients_2,1.9395991126233394e-06
Perovskite_deposition_solvents_DMF;_DMSO_Methanol,1.93855846226867e-06
Perovskite_additives_concentrations_2.8_mol%,1.935936623905712e-06
ETL_stack_sequence_Graphene__1,1.935699677147883e-06
ETL_deposition_thermal_annealing_time_45.0__2,1.9349602724854045e-06
Perovskite_deposition_reaction_solutions_concentrations_4_M;_1_M,1.9348258720609617e-06
Perovskite_deposition_thermal_annealing_time_3.0_2.0,1.9348027411316465e-06
Perovskite_band_gap_1.98,1.9343911274947424e-06
HTL_stack_sequence_X1,1.933525755534031e-06
ETL_deposition_thermal_annealing_time_45.0__1,1.9319273616884554e-06
ETL_additives_concentrations_1_%,1.9287425496057907e-06
HTL_additives_concentrations_1.75_vol%;_2.88_vol%__1,1.9285469968868618e-06
HTL_stack_sequence_MoS2-QDs;_rGO-flakes,1.9284774674812773e-06
Perovskite_additives_compounds_KSCN,1.9280185348466985e-06
ETL_deposition_solvents_Unknown_Water,1.9272699725490998e-06
HTL_stack_sequence_Cu0.33Cr0.67O2,1.9234993387733417e-06
Substrate_cleaning_procedure_Soap_Water_Ultrasonic_bath_Ethanol_Ultrasonic_bath_IPA_UV-Ozone,1.9199030232329087e-06
Perovskite_additives_concentrations_7.5,1.9197583894341564e-06
HTL_storage_atmosphere_Dry_air,1.9196511210191926e-06
Perovskite_deposition_thermal_annealing_time_15.0;_45.0,1.919189873489657e-06
Perovskite_deposition_after_treatment_of_formed_perovskite_Photonic_curing,1.918010454437156e-06
HTL_stack_sequence_Cu(In0.5Ga0.5)S2-np,1.9178436839111388e-06
Perovskite_composition_a_ions_(3AMP);_MA,1.917657606256215e-06
Perovskite_deposition_thermal_annealing_time_5.0;_Unknown_Unknown_10.0,1.9172264401886845e-06
Perovskite_deposition_solvents_mixing_ratios_18;_1_1,1.916768804050003e-06
HTL_additives_concentrations_8_%,1.914412635571886e-06
Perovskite_additives_compounds_PEA0,1.9142358614154423e-06
Perovskite_additives_compounds_D3,1.912601075444808e-06
Perovskite_deposition_thermal_annealing_time_5.0;_2.0;_3.0;_50.0,1.912179705751532e-06
Backcontact_stack_sequence_Carbon-fibre,1.911999767469471e-06
Perovskite_additives_compounds_CuSCN,1.9118170557478007e-06
ETL_stack_sequence_C-PCBOD,1.911430582039089e-06
Perovskite_composition_a_ions_coefficients_0.01;_0.15;_0.84,1.9098125131355997e-06
Perovskite_deposition_thermal_annealing_temperature_265.0_200.0,1.909357512389739e-06
ETL_stack_sequence_BaSnO3-mp,1.90931601750272e-06
Perovskite_deposition_thermal_annealing_time_10.0_150.0,1.9074068115777052e-06
HTL_deposition_solvents_Toluene,1.9071279673160577e-06
Perovskite_deposition_quenching_media_Chloroform;_Toluene,1.9054525272665567e-06
Perovskite_additives_concentrations_0.05;_nan;_nan,1.9051520902576978e-06
Perovskite_deposition_thermal_annealing_time_60.0_90.0,1.9040647099913277e-06
HTL_deposition_thermal_annealing_temperature_7,1.9033853508661434e-06
ETL_additives_compounds_PNDI-2T,1.9030252726408855e-06
HTL_stack_sequence_CsSnI3-QDs,1.902872818998122e-06
Perovskite_additives_concentrations_1.75_mM,1.9021208792650156e-06
HTL_stack_sequence_CrO2,1.9007012148385525e-06
Perovskite_additives_compounds_DMAI,1.900505165353432e-06
HTL_deposition_procedure_Lamination,1.900013418974237e-06
HTL_stack_sequence_P3HT;_SWCNTs;_Spiro-MeOTAD,1.8975004206571873e-06
ETL_stack_sequence_PCBM-60;_PMMA__2,1.897305375600502e-06
Backcontact_stack_sequence_Graphene,1.8970520508010447e-06
ETL_deposition_thermal_annealing_temperature_120,1.8968276902737416e-06
Perovskite_deposition_thermal_annealing_time_5.0;_5.0,1.8958344217501804e-06
HTL_additives_compounds_HA,1.8943519962932366e-06
Perovskite_pl_max_860.0,1.8937709019835973e-06
Perovskite_deposition_thermal_annealing_temperature_160;_100,1.8928906670623379e-06
ETL_deposition_reaction_solutions_compounds_purity_Unknown,1.8918605261464994e-06
HTL_additives_compounds_CZTS-np,1.8904732650326013e-06
ETL_deposition_procedure_Co-evaporation__1,1.8889954769155271e-06
HTL_stack_sequence_Me-4PACz,1.8877046399647e-06
HTL_stack_sequence_TZ2,1.8869912419601684e-06
Perovskite_composition_none_stoichiometry_components_in_excess_SnF2;_Sn,1.8858883128112758e-06
Perovskite_deposition_synthesis_atmosphere_relative_humidity_60_60,1.8854502643497856e-06
range_Metalliod,1.8846845426324066e-06
Perovskite_additives_compounds_GAI,1.8840950426660359e-06
ETL_additives_compounds_Au-np,1.8840863123048607e-06
Substrate_stack_sequence_MUTAB-SAM,1.8830937941746537e-06
Perovskite_deposition_after_treatment_of_formed_perovskite_Ultrapure_water_spray,1.881613541316618e-06
ETL_deposition_reaction_solutions_compounds_PCBM-60,1.881599014979009e-06
Perovskite_deposition_substrate_temperature_0,1.879193288060835e-06
HTL_stack_sequence_PT,1.8789423700774951e-06
Perovskite_deposition_reaction_solutions_concentrations_nan;_1_M;_0.2_M;_0.2_M;_1.1_M_500_mM,1.876620082560012e-06
Perovskite_composition_a_ions_coefficients_0.07;_0.79;_0.14,1.8749542169650606e-06
Perovskite_deposition_solvents_mixing_ratios_9;_1_1_1,1.874891028159817e-06
ETL_additives_compounds_Co-TFSI,1.874352184822027e-06
Perovskite_deposition_procedure_Electrodeposition_Electrodeposition,1.8738508462885436e-06
Perovskite_additives_compounds_CH3NH2,1.871167601881585e-06
Perovskite_pl_max_670.2,1.8707595306016213e-06
Substrate_supplier_Xinyan_Technology,1.8705818948579843e-06
Perovskite_deposition_thermal_annealing_temperature_60;_25;_100,1.8697890644923974e-06
Perovskite_deposition_reaction_solutions_compounds_nan_MACl,1.8673608257085028e-06
Perovskite_composition_a_ions_(Ada);_FA,1.8671001236422998e-06
ETL_deposition_substrate_temperature_450__1,1.8657286565867996e-06
HTL_deposition_thermal_annealing_temperature_350,1.8631275063704556e-06
Perovskite_deposition_thermal_annealing_temperature_70;_100_150,1.8618486371692173e-06
HTL_stack_sequence_Pyridine,1.8615969813445815e-06
Perovskite_additives_compounds_Cl;_PEG-NH2,1.857478939026882e-06
Perovskite_additives_compounds_GASCN;_MACl,1.8547228737836879e-06
ETL_deposition_solvents_IPA__3,1.8541269969752429e-06
mode_Number_of_unfilled_p_valence_electrons,1.853737907361075e-06
HTL_stack_sequence_S101,1.8527520031610605e-06
ETL_stack_sequence_HDAC,1.8511648213723997e-06
HTL_additives_compounds_Butylamine,1.8507244624852765e-06
ETL_stack_sequence_t-BPTI,1.8467793786432379e-06
ETL_stack_sequence_ZnO-c;_Graphene-np,1.8464062524013651e-06
HTL_additives_concentrations_3.0_wt%,1.8454368034625892e-06
ETL_stack_sequence_3-acetylpyridine,1.8446266517183942e-06
HTL_stack_sequence_CuS-np,1.8436202396748647e-06
Perovskite_band_gap_1.97,1.8408275729182554e-06
Perovskite_additives_concentrations_nan;_0.5,1.8405107925253779e-06
ETL_additives_compounds_Co,1.8404277657036138e-06
HTL_stack_sequence_Diazo-OMeTPA,1.8397516534325702e-06
Perovskite_deposition_thermal_annealing_atmosphere_Air_Air,1.8384884272214795e-06
ETL_stack_sequence_PrCMA,1.836603108463642e-06
ETL_stack_sequence_C60-BPy,1.8360830234883442e-06
Perovskite_deposition_thermal_annealing_time_15.0,1.835670607010122e-06
Perovskite_additives_compounds_Methimazole,1.833079429846725e-06
Perovskite_composition_none_stoichiometry_components_in_excess_MAI;_FAI,1.83301113025118e-06
HTL_stack_sequence_MoS2__2,1.8325577721178995e-06
min_Density_(g/mL),1.831888142849257e-06
Perovskite_deposition_substrate_temperature_25_150,1.831875135288511e-06
Perovskite_deposition_thermal_annealing_time_0.5;_30.0_0.5,1.827731565357808e-06
Perovskite_composition_short_form_FAMAPbSnBrI,1.8266944894016127e-06
ETL_stack_sequence_ZnO-nanofibers,1.826206773427148e-06
HTL_stack_sequence_PDCBT__1,1.8249042601556574e-06
HTL_stack_sequence_IT-4F;_PBDB-T-SF,1.824281063698744e-06
Perovskite_deposition_thermal_annealing_temperature_55;_240,1.818076479514435e-06
Perovskite_additives_compounds_NiI2,1.8174443203465966e-06
Perovskite_pl_max_538.0,1.817310405269645e-06
HTL_additives_compounds_La,1.815818582156894e-06
Encapsulation_stack_sequence_Ossila_E131_Epoxy_Resin,1.8155568842585485e-06
Perovskite_additives_compounds_Nickel_phtalocyanine,1.814840052102521e-06
ETL_stack_sequence_IDIC__1,1.8126228640122989e-06
ETL_stack_sequence_MATS,1.8118096600195384e-06
ETL_additives_compounds_DBU__1,1.806938586128788e-06
ETL_additives_compounds_DMBI__2,1.8067857368579245e-06
HTL_stack_sequence_X60(TFSI)2,1.8067169707691467e-06
Perovskite_deposition_thermal_annealing_time_1.0;_2.0_2.0;_4.0,1.8062663063562726e-06
HTL_additives_concentrations_9.14_uL(0.25MACN);_21.02_uL(1.8MACN);_35.65_uL,1.8055889619185825e-06
Perovskite_pl_max_890.0,1.804982740656407e-06
Perovskite_deposition_aggregation_state_of_reactants_Gas_Liquid_Liquid,1.8043610136207557e-06
Perovskite_pl_max_794.8,1.8042006349805438e-06
HTL_additives_compounds_PolyTPD,1.8027659669675995e-06
HTL_stack_sequence_Cu0.5Cr0.5O2,1.8025800632811322e-06
Perovskite_deposition_solvents_mixing_ratios_0.5;_8;_2,1.8013768846160507e-06
ETL_additives_compounds_Li;_Er;_Yb,1.8006173989028446e-06
HTL_additives_concentrations_6_%,1.800160386499155e-06
ETL_additives_compounds_TBAB,1.7982716181421052e-06
HTL_stack_sequence_TPA2C,1.7973784494987434e-06
ETL_stack_sequence_Al2O3;_TiO2-c,1.7955999394488952e-06
ETL_deposition_solvents_supplier_Unknown_Unknown,1.7933538511646673e-06
HTL_stack_sequence_BTTI-C12,1.7925163858375881e-06
Perovskite_band_gap_1.976,1.7911856951874353e-06
mode_polarizability(A^3),1.79065983076519e-06
Perovskite_deposition_reaction_solutions_compounds_PbI2_FAI;_MACl,1.7899575479058893e-06
ETL_deposition_reaction_solutions_compounds_supplier_Sigma_Aldrich;_Degussa,1.789352944868112e-06
Perovskite_deposition_thermal_annealing_temperature_90_85,1.7874206502928455e-06
Perovskite_additives_compounds_Cl;_TPPCl,1.7854470232427445e-06
HTL_stack_sequence_Polythiophene,1.783690813421326e-06
ETL_deposition_reaction_solutions_concentrations_0.254_M;_0.02_M;_0.1_mg/ml,1.7835911810228346e-06
Perovskite_deposition_solvents_mixing_ratios_4;_11,1.783542502098887e-06
ETL_deposition_solvents_Anisole;_tetralin;_TAA,1.78166599818538e-06
Perovskite_pl_max_811.0,1.7803682366413815e-06
Perovskite_additives_concentrations_0.6_mol%,1.7801324437459599e-06
HTL_stack_sequence_DTPC8-ThTPA,1.779360796613488e-06
HTL_stack_sequence_Cu2ZnSnS4,1.7778587341601188e-06
Perovskite_deposition_thermal_annealing_temperature_32.0,1.7769814466136643e-06
HTL_stack_sequence_TAE1,1.7733622808917527e-06
HTL_stack_sequence_TPA-ANR-TPA,1.7733127134903034e-06
Perovskite_additives_compounds_Cl;_Phosphatidylcholine,1.7726342763542948e-06
Perovskite_deposition_solvents_Aceton;_DMF_IPA,1.7716967920574698e-06
Substrate_stack_sequence_Graphene;_MoO3,1.7716217881920255e-06
HTL_deposition_reaction_solutions_compounds_PTFTS,1.7708466798204461e-06
Perovskite_deposition_solvents_Dimethylacetamide;_DMSO;_NMP,1.770613352628789e-06
ETL_stack_sequence_PNDI20D-TT,1.768761035471384e-06
Perovskite_additives_compounds_SA-1,1.7673096482308782e-06
ETL_stack_sequence_Zr(acac)4__1,1.7652939438884427e-06
Perovskite_deposition_thermal_annealing_time_15.0;_10.0;_60.0,1.7646645487375065e-06
Perovskite_additives_compounds_Cl;_PEI,1.764644743196356e-06
Perovskite_deposition_procedure_Spin-coating_Dipp-coating_Rinsing,1.7636736746772024e-06
Perovskite_deposition_solvents_Octane_Octane_Octane_Octane,1.7636366477653536e-06
ETL_deposition_thermal_annealing_time_30.0_Unknown;_30.0,1.763330558626796e-06
Perovskite_deposition_thermal_annealing_temperature_66.0;_100.0,1.7626604214983177e-06
HTL_stack_sequence_BTSe-1,1.7611981299781656e-06
Perovskite_deposition_thermal_annealing_temperature_50;_100__2,1.7602139614616393e-06
ETL_stack_sequence_1-ethyl-3-methylimidazolium_iodide__2,1.7599403626264575e-06
ETL_stack_sequence_IDIC,1.7585322858087501e-06
Perovskite_deposition_thermal_annealing_temperature_Unknown_Unknown_105.0,1.7563815178845836e-06
Substrate_supplier_Automatic_Research_GmbH,1.7536615778949402e-06
Perovskite_deposition_solvents_DMF;_DMI_Ethanol,1.7526311302600105e-06
ETL_additives_compounds_Ta__1,1.748315858582311e-06
Perovskite_composition_short_form_FAPRPbI,1.7481268460710153e-06
HTL_stack_sequence_PO-Spiro,1.7479452121651281e-06
Perovskite_additives_concentrations_0.05;_0.15,1.747819166531464e-06
ETL_stack_sequence_Carbon-QDs;_TiO2-c,1.747370532181702e-06
HTL_stack_sequence_IDF-DiDPA,1.7459280652671753e-06
Perovskite_pl_max_768,1.7449984323362844e-06
ETL_additives_compounds_rGraphene_oxide,1.7446949867555164e-06
Perovskite_deposition_thermal_annealing_temperature_50;_150;_270,1.7433176754156928e-06
HTL_additives_concentrations_40_mol%,1.7432064458389218e-06
HTL_stack_sequence_BDT-2D,1.742969873885228e-06
ETL_stack_sequence_AZO__1,1.7421128960822547e-06
Perovskite_deposition_solvents_mixing_ratios_4;_17,1.7420373801405114e-06
HTL_stack_sequence_PbS,1.7411195982687533e-06
Perovskite_deposition_reaction_solutions_concentrations_1_M;_0.33_M;_0.66_M,1.7403600304379437e-06
ETL_additives_compounds_Au@TiO2_NPs,1.7390328910023507e-06
Perovskite_additives_compounds_NH4Cl;_SnF2,1.738748868822854e-06
HTL_stack_sequence_PTAA-2F,1.7378416947979268e-06
Perovskite_deposition_thermal_annealing_temperature_150,1.7371309006283148e-06
Perovskite_deposition_thermal_annealing_time_5.0_10.0_10.0,1.7358376308489963e-06
HTL_deposition_solvents_Hexanethiol,1.735816690618694e-06
Perovskite_pl_max_768.8,1.7356775669010981e-06
Perovskite_pl_max_630.0,1.734694864386412e-06
ETL_stack_sequence_In2O3-c__2,1.7344636805512891e-06
HTL_stack_sequence_CZ-STA;_CZ-TA,1.7341314961243514e-06
ETL_deposition_solvents_none__3,1.734083915267334e-06
ETL_stack_sequence_PDPT,1.7326752810335622e-06
HTL_stack_sequence_SDBS,1.7325740130217018e-06
Perovskite_deposition_quenching_media_mixing_ratios_96;_4,1.7308157851884045e-06
Perovskite_surface_treatment_before_next_deposition_step_Ar_plasma,1.7306799427831723e-06
HTL_stack_sequence_Chl‐1,1.7304859436043819e-06
ETL_additives_compounds_Yb,1.7294444751744962e-06
Perovskite_composition_short_form_(PEA)CsPbI,1.7278812278017266e-06
Perovskite_deposition_quenching_media_Anisole;_Toluene,1.7257972559765813e-06
Perovskite_deposition_solvents_mixing_ratios_1;_0.89,1.7252731233931622e-06
HTL_stack_sequence_HfO2,1.7250695104835732e-06
Perovskite_composition_short_form_(4AMP)MAPbI,1.7247798681725095e-06
Encapsulation_stack_sequence_Cover_glass-QDs;_Epoxy,1.7245608195226221e-06
ETL_stack_sequence_NAMF-Cl,1.7240024428356432e-06
Perovskite_additives_concentrations_2.5_g/ml,1.7232839443957866e-06
ETL_stack_sequence_Graphene_nanoribbons_hPDI2-Pyr-hPDI2,1.723060467079878e-06
HTL_stack_sequence_Diethanolamine,1.7221611279373933e-06
HTL_stack_sequence_CuO-nw,1.7215993077601243e-06
HTL_additives_concentrations_5_wt%,1.7200046375471257e-06
Perovskite_band_gap_1.515,1.7196064886735414e-06
Substrate_cleaning_procedure_Soap_Water_Ultrasonic_bath_Acetone_Ultrasonic_bath_Ethanol_IPA_UV-Ozone,1.7183253280610157e-06
HTL_deposition_solvents_acetonitrile,1.7179791228026232e-06
Perovskite_deposition_reaction_solutions_age_24.0,1.7172113801524497e-06
Perovskite_deposition_solvents_Hexane,1.7168008914239594e-06
ETL_additives_compounds_DPM2;_OE2,1.7153736535592418e-06
ETL_additives_compounds_Cs-TFSI,1.7147521669810441e-06
Substrate_stack_sequence_Au__1,1.7145292672432414e-06
mode_valence_s,1.7139147852378972e-06
Perovskite_deposition_thermal_annealing_time_10.0_30.0_30.0,1.7137989679567849e-06
Perovskite_deposition_thermal_annealing_time_Unknown_Unknown_15.0_15.0,1.7127732778013096e-06
Substrate_stack_sequence_SnO2,1.7087077577793816e-06
Perovskite_deposition_synthesis_atmosphere_N2_Dry_air,1.7071804153239225e-06
Cell_area_total_0.042,1.7069788519325409e-06
HTL_additives_compounds_Graphdiyne,1.7057701577252486e-06
Perovskite_deposition_quenching_media_mixing_ratios_98;_2,1.701326245095642e-06
ETL_stack_sequence_PVDF-TrFE,1.7011255960307536e-06
ETL_stack_sequence_Au@TiO2-np;_TiO2-np,1.6986267506169273e-06
HTL_stack_sequence_FBT-TH4,1.6976595901860904e-06
HTL_deposition_reaction_solutions_compounds_nickel_acetate_tetrahydrate,1.6975963124946768e-06
Perovskite_additives_concentrations_0.014,1.6965930314826733e-06
ETL_stack_sequence_BPB-M,1.69644385524852e-06
Module_area_total_36.1,1.6945991445497315e-06
ETL_deposition_thermal_annealing_time_20.0,1.6939512474339173e-06
Perovskite_additives_concentrations_2_%;_0.1_%,1.6936325373240036e-06
Perovskite_deposition_thermal_annealing_temperature_120;_200,1.6931954830106878e-06
mode_outer_shell_electrons,1.6925914726846058e-06
HTL_additives_compounds_FK209;_LiNO3,1.6921799158850569e-06
HTL_stack_sequence_NiMgO-c,1.6882440143117532e-06
HTL_stack_sequence_M118,1.6873445657672654e-06
HTL_deposition_procedure_Hydrothermal__1,1.686938030419285e-06
Perovskite_deposition_thermal_annealing_time_0.12,1.686261478003211e-06
HTL_additives_compounds_Li-TFSI;_MoS2;_TBP,1.685935790710231e-06
range_l_quantum_number,1.6857010635473389e-06
Perovskite_additives_concentrations_nan;_3_%,1.6856382007397256e-06
Perovskite_composition_b_ions_coefficients_0.03;_0.97,1.6852185242522077e-06
Backcontact_stack_sequence_MoO3__1,1.6842128446045373e-06
Perovskite_deposition_thermal_annealing_time_10.0_10.0_10.0,1.6832876609863086e-06
Perovskite_deposition_after_treatment_of_formed_perovskite_Washed_with_chloroform_and_Ether,1.6828976529611835e-06
Perovskite_deposition_synthesis_atmosphere_relative_humidity_10,1.682800414207946e-06
ETL_stack_sequence_MoS2__1,1.6826932202610939e-06
ETL_deposition_reaction_solutions_concentrations_1.0_M,1.68084225213892e-06
Perovskite_additives_compounds_PEAI;_SnF2,1.680568567846742e-06
HTL_deposition_reaction_solutions_compounds_Graphene_oxide,1.6804229493500916e-06
Perovskite_pl_max_540,1.6789357891918602e-06
HTL_additives_compounds_CI,1.6786599589051618e-06
ETL_stack_sequence_NDP-V,1.6782375514952672e-06
ETL_additives_compounds_Phosphorene_nanocomposites,1.6770357812759151e-06
Perovskite_deposition_thermal_annealing_temperature_27.0_100.0,1.6765017451027451e-06
HTL_stack_sequence_CPEPh-Na,1.6760652710313252e-06
HTL_stack_sequence_KM07,1.6753506893006787e-06
